drawdown_trigger,vix_min,fwd_days,ticker,n,mean,median,win_rate,outperf_rate_vs_spx,spx_mean,spx_median,spx_win_rate
-0.15,,63,INDA,12.0,0.02638143351969831,0.02321561837251429,0.6666666666666666,0.45454545454545453,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,KSA,11.0,0.040175833449898286,0.04352048416712706,0.6363636363636364,0.5,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,QAT,11.0,0.0245075044937885,0.0010272196386635901,0.6363636363636364,0.2,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,UAE,11.0,0.029410910716013358,0.001969812845566077,0.5454545454545454,0.2,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,63,VNM,26.0,0.006605586765583508,-0.019029717468965368,0.4230769230769231,0.24,0.03976982687036648,0.04547146900569754,0.6470588235294118
-0.15,,126,ECH,34.0,0.09385691471215524,0.08203930631785061,0.7352941176470589,0.5,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,EIDO,22.0,0.07823972702007925,0.0486959946533323,0.7272727272727273,0.38095238095238093,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,EPU,27.0,0.14414121797650867,0.08548248851193652,0.8518518518518519,0.5769230769230769,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,EWW,34.0,0.10951737519673559,0.12142144759004914,0.7647058823529411,0.6176470588235294,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,EWZ,34.0,0.10202618612962962,0.08901472517012943,0.6470588235294118,0.47058823529411764,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,INDA,12.0,0.06112894080456313,0.052920146020974945,0.75,0.45454545454545453,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,KSA,11.0,0.04967925077789157,0.055921662217389034,0.6363636363636364,0.2,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,QAT,11.0,0.029080950145133386,0.021868540660192393,0.5454545454545454,0.1,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,UAE,11.0,0.02321466554908719,0.009895666528426217,0.5454545454545454,0.1,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,126,VNM,26.0,0.0009199234707365201,-0.024187676096909028,0.4230769230769231,0.2,0.06144625949174939,0.055339689691273675,0.6764705882352942
-0.15,,252,ECH,33.0,0.16557970974451122,0.059258402940149724,0.6666666666666666,0.5151515151515151,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,EIDO,21.0,0.11094355433661665,0.05183020537040872,0.7619047619047619,0.25,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,EPU,26.0,0.21066479884856681,0.2836776092921982,0.8461538461538461,0.56,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,EWW,33.0,0.2059924891424617,0.2299882955628727,0.7878787878787878,0.6060606060606061,0.12353331433805138,0.1293950884537527,0.8484848484848485
-0.15,,252,EWZ,33.0,0.16275678937973045,0.07044641035188959,0.6666666666666666,0.42424242424242425,0.12353331433805138,0.1293950884537527,0.8484848484848485
